MeasureItem	MeasureItemCategoryID	MeasureItemID	Category	Country	Year	Representativity	ProvidedValue	CreationDate	ProvidedValueCode
Net Generating Capacity	6	B04	Fossil Gas	LV	2020	100	1026.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B11	Hydro Run-of-river and poundage	LV	2020	100	1578.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B16	Solar	LV	2020	100	9.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B19	Wind Onshore	LV	2020	100	74.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B02	Fossil Brown coal/Lignite	ME	2020	100	210.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B11	Hydro Run-of-river and poundage	ME	2020	100	307.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B12	Hydro Water Reservoir	ME	2020	100	342.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B19	Wind Onshore	ME	2020	100	118.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B02	Fossil Brown coal/Lignite	MK	2020	100	824.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B04	Fossil Gas	MK	2020	100	251.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B06	Fossil Oil	MK	2020	100	165.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B12	Hydro Water Reservoir	MK	2020	100	506.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B19	Wind Onshore	MK	2020	100	35.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B01	Biomass	NL	2020	100	490.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B02	Fossil Brown coal/Lignite	NL	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B03	Fossil Coal-derived gas	NL	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B04	Fossil Gas	NL	2020	100	15496.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B05	Fossil Hard coal	NL	2020	100	4662.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B06	Fossil Oil	NL	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B07	Fossil Oil shale	NL	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B08	Fossil Peat	NL	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B09	Geothermal	NL	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B10	Hydro Pumped Storage	NL	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B11	Hydro Run-of-river and poundage	NL	2020	100	38.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B12	Hydro Water Reservoir	NL	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B13	Marine	NL	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B14	Nuclear	NL	2020	100	485.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B20	Other	NL	2020	100	1.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B15	Other renewable	NL	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B16	Solar	NL	2020	100	7226.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B17	Waste	NL	2020	100	790.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B18	Wind Offshore	NL	2020	100	957.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B19	Wind Onshore	NL	2020	100	3527.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B04	Fossil Gas	NO	2020	100	641.70	29-05-2024 00:00:00	
Net Generating Capacity	6	B10	Hydro Pumped Storage	NO	2020	100	1031.30	29-05-2024 00:00:00	
Net Generating Capacity	6	B11	Hydro Run-of-river and poundage	NO	2020	100	6248.06	29-05-2024 00:00:00	
Net Generating Capacity	6	B12	Hydro Water Reservoir	NO	2020	100	26532.80	29-05-2024 00:00:00	
Net Generating Capacity	6	B20	Other	NO	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B19	Wind Onshore	NO	2020	100	3865.50	29-05-2024 00:00:00	
Net Generating Capacity	6	B01	Biomass	PL	2020	100	880.15	29-05-2024 00:00:00	
Net Generating Capacity	6	B02	Fossil Brown coal/Lignite	PL	2020	100	7676.76	29-05-2024 00:00:00	
Net Generating Capacity	6	B03	Fossil Coal-derived gas	PL	2020	100	271.60	29-05-2024 00:00:00	
Net Generating Capacity	6	B04	Fossil Gas	PL	2020	100	2539.92	29-05-2024 00:00:00	
Net Generating Capacity	6	B05	Fossil Hard coal	PL	2020	100	22286.01	29-05-2024 00:00:00	
Net Generating Capacity	6	B06	Fossil Oil	PL	2020	100	358.91	29-05-2024 00:00:00	
Net Generating Capacity	6	B10	Hydro Pumped Storage	PL	2020	100	1780.02	29-05-2024 00:00:00	
Net Generating Capacity	6	B11	Hydro Run-of-river and poundage	PL	2020	100	448.27	29-05-2024 00:00:00	
Net Generating Capacity	6	B12	Hydro Water Reservoir	PL	2020	100	156.51	29-05-2024 00:00:00	
Net Generating Capacity	6	B16	Solar	PL	2020	100	1309.82	29-05-2024 00:00:00	
Net Generating Capacity	6	B19	Wind Onshore	PL	2020	100	5953.34	29-05-2024 00:00:00	
Net Generating Capacity	6	B01	Biomass	PT	2020	100	678.80	29-05-2024 00:00:00	
Net Generating Capacity	6	B02	Fossil Brown coal/Lignite	PT	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B03	Fossil Coal-derived gas	PT	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B04	Fossil Gas	PT	2020	100	4606.20	29-05-2024 00:00:00	
Net Generating Capacity	6	B05	Fossil Hard coal	PT	2020	100	1756.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B06	Fossil Oil	PT	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B07	Fossil Oil shale	PT	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B08	Fossil Peat	PT	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B09	Geothermal	PT	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B10	Hydro Pumped Storage	PT	2020	100	2820.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B11	Hydro Run-of-river and poundage	PT	2020	100	2857.60	29-05-2024 00:00:00	
Net Generating Capacity	6	B12	Hydro Water Reservoir	PT	2020	100	1515.30	29-05-2024 00:00:00	
Net Generating Capacity	6	B13	Marine	PT	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B14	Nuclear	PT	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B20	Other	PT	2020	100	8.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B15	Other renewable	PT	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B16	Solar	PT	2020	100	413.40	29-05-2024 00:00:00	
Net Generating Capacity	6	B17	Waste	PT	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B18	Wind Offshore	PT	2020	100	0.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B19	Wind Onshore	PT	2020	100	5180.80	29-05-2024 00:00:00	
Net Generating Capacity	6	B01	Biomass	RO	2020	100	117.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B02	Fossil Brown coal/Lignite	RO	2020	100	3071.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B04	Fossil Gas	RO	2020	100	2666.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B05	Fossil Hard coal	RO	2020	100	1032.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B11	Hydro Run-of-river and poundage	RO	2020	100	2750.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B12	Hydro Water Reservoir	RO	2020	100	3390.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B14	Nuclear	RO	2020	100	1300.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B16	Solar	RO	2020	100	1163.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B19	Wind Onshore	RO	2020	100	2972.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B01	Biomass	RS	2020	100	8.31	29-05-2024 00:00:00	
Net Generating Capacity	6	B02	Fossil Brown coal/Lignite	RS	2020	100	5282.50	29-05-2024 00:00:00	
Net Generating Capacity	6	B04	Fossil Gas	RS	2020	100	286.41	29-05-2024 00:00:00	
Net Generating Capacity	6	B10	Hydro Pumped Storage	RS	2020	100	639.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B11	Hydro Run-of-river and poundage	RS	2020	100	2004.61	29-05-2024 00:00:00	
Net Generating Capacity	6	B12	Hydro Water Reservoir	RS	2020	100	472.27	29-05-2024 00:00:00	
Net Generating Capacity	6	B20	Other	RS	2020	100	25.03	29-05-2024 00:00:00	
Net Generating Capacity	6	B16	Solar	RS	2020	100	3.90	29-05-2024 00:00:00	
Net Generating Capacity	6	B19	Wind Onshore	RS	2020	100	397.32	29-05-2024 00:00:00	
Net Generating Capacity	6	B12	Hydro Water Reservoir	SE	2020	100	16318.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B14	Nuclear	SE	2020	100	7710.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B20	Other	SE	2020	100	8827.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B19	Wind Onshore	SE	2020	100	9648.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B01	Biomass	SI	2020	100	22.86	29-05-2024 00:00:00	
Net Generating Capacity	6	B02	Fossil Brown coal/Lignite	SI	2020	100	967.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B04	Fossil Gas	SI	2020	100	545.76	29-05-2024 00:00:00	
Net Generating Capacity	6	B06	Fossil Oil	SI	2020	100	58.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B10	Hydro Pumped Storage	SI	2020	100	180.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B11	Hydro Run-of-river and poundage	SI	2020	100	1110.58	29-05-2024 00:00:00	
Net Generating Capacity	6	B14	Nuclear	SI	2020	100	696.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B16	Solar	SI	2020	100	277.62	29-05-2024 00:00:00	
Net Generating Capacity	6	B17	Waste	SI	2020	100	38.44	29-05-2024 00:00:00	
Net Generating Capacity	6	B19	Wind Onshore	SI	2020	100	3.31	29-05-2024 00:00:00	
Net Generating Capacity	6	B01	Biomass	SK	2020	100	224.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B02	Fossil Brown coal/Lignite	SK	2020	100	308.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B04	Fossil Gas	SK	2020	100	1152.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B05	Fossil Hard coal	SK	2020	100	1.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B06	Fossil Oil	SK	2020	100	257.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B10	Hydro Pumped Storage	SK	2020	100	916.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B11	Hydro Run-of-river and poundage	SK	2020	100	1210.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B12	Hydro Water Reservoir	SK	2020	100	418.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B14	Nuclear	SK	2020	100	1940.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B20	Other	SK	2020	100	640.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B15	Other renewable	SK	2020	100	116.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B16	Solar	SK	2020	100	531.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B19	Wind Onshore	SK	2020	100	3.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B01	Biomass	UA	2020	100	199.48	29-05-2024 00:00:00	
Net Generating Capacity	6	B04	Fossil Gas	UA	2020	100	9359.51	29-05-2024 00:00:00	
Net Generating Capacity	6	B05	Fossil Hard coal	UA	2020	100	18587.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B10	Hydro Pumped Storage	UA	2020	100	1487.80	29-05-2024 00:00:00	
Net Generating Capacity	6	B11	Hydro Run-of-river and poundage	UA	2020	100	192.05	29-05-2024 00:00:00	
Net Generating Capacity	6	B12	Hydro Water Reservoir	UA	2020	100	4636.70	29-05-2024 00:00:00	
Net Generating Capacity	6	B14	Nuclear	UA	2020	100	13835.00	29-05-2024 00:00:00	
Net Generating Capacity	6	B16	Solar	UA	2020	100	5362.56	29-05-2024 00:00:00	
Net Generating Capacity	6	B19	Wind Onshore	UA	2020	100	1111.15	29-05-2024 00:00:00	
