MeasureItem;Year;Month;Value;ProvidedValue;AVG_Value;FromAreaCode;ToAreaCode;MeasureTime;Direction;Flag;FromAreaMemberType;ToAreaMemberType
Physical Energy & Power Flows;2019;9;71;71;71;BG;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;16;16;16;RS;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;247;247;247;TR;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;2;2;2;UA;RO;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2019;3;118;118;118;CZ;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;10;727;727;727;SI;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;6;17;17;17;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2019;1;897;897;897;FR;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;713;713;713;AT;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;8;514;514;514;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;2;19;19;19;NL;BE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;1;486;486;486;SE;DK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;8;303;303;303;UA;HU;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2019;2;60;60;60;NO;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;7;363;363;363;SI;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;3;3;3;IT;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;2;0;0;0;CH;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;2;8;8;8;HU;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;5;0;0;0;RS;MK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;3;78;78;78;PT;ES;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;7;8;8;8;RS;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;104;104;104;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;1;54;54;54;SE;LT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;8;240;240;240;NO;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;11;11;11;RO;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;1059;1059;1059;SE;FI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;11;20;20;20;RS;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;2;3;3;3;GR;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;9;10;10;10;FI;EE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;3;3;3;3;SK;UA;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2019;5;840;840;840;SK;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;6;544;544;544;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;11;20;20;20;HR;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;391;391;391;DE;LU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;10;300;300;300;NL;BE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;10;77;77;77;GB;IE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;10;10;10;GR;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;8;0;0;0;TR;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;10;36;36;36;NL;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;3;523;523;523;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;9;9;9;BY;LT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2019;10;125;125;125;EE;LV;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;11;575;575;575;GB;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;3;243;243;243;CZ;PL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;7;29;29;29;GR;AL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;8;6;6;6;EE;FI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;8;80;80;80;UA;RU;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2019;12;3;3;3;AT;CZ;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;2;0;0;0;ME;AL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;337;337;337;DE;LU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;12;4;4;4;EE;FI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;12;1289;1289;1289;IT;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;5;668;668;668;CZ;SK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;8;270;270;270;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2019;12;0;0;0;MT;IT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2019;2;6;6;6;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2019;4;963;963;963;SE;FI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;77;77;77;MD;UA;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2019;10;104;104;104;GR;AL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;9;885;885;885;SK;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;391;391;391;LU;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;8;17;17;17;AL;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;2;20;20;20;RS;BA;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;7;142;142;142;RO;BG;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;95;95;95;BE;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;4;749;749;749;DE;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;9;28;28;28;FI;NO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;4;225;225;225;LT;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;4;113;113;113;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;11;142;142;142;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;101;101;101;NL;NO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;12;1029;1029;1029;ES;PT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;2;7;7;7;HU;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;5;33;33;33;AT;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;140;140;140;FR;BE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;6;0;0;0;PL;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;5;172;172;172;UA;SK;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2019;8;0;0;0;LT;RU;Monthly Value;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2019;12;0;0;0;MK;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;8;280;280;280;RO;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;5;41;41;41;LU;BE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;12;251;251;251;CZ;PL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;3;0;0;0;HR;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;12;32;32;32;SI;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;2;3;3;3;GB;BE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;2;198;198;198;RS;BG;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;7;366;366;366;NL;NO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;5;33;33;33;CH;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;7;400;400;400;SI;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;37;37;37;BA;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;2;58;58;58;LT;SE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;4;2;2;2;RO;BG;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;12;43;43;43;DE;CH;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;10;0;0;0;HU;UA;Monthly Value;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2019;8;984;984;984;NO;SE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;7;328;328;328;MK;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;8;417;417;417;BA;ME;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;9;83;83;83;BE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;10;245;245;245;TR;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;7;974;974;974;CZ;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;12;1201;1201;1201;FI;SE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;5;47;47;47;RO;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;7;21;21;21;RO;BG;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;6;50;50;50;GB;IE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;52;52;52;RS;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;2;24;24;24;NL;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;12;61;61;61;RS;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;3;0;0;0;BA;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;1;1;1;LV;EE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;5;10;10;10;BG;TR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;105;105;105;RU;UA;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2019;5;10;10;10;BY;LT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2019;4;122;122;122;DE;CZ;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;546;546;546;AT;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;12;14;14;14;HR;HU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;2;270;270;270;HR;BA;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;81;81;81;AL;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;12;35;35;35;CH;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;10;12;12;12;BG;TR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;1;633;633;633;BE;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;7;163;163;163;BG;TR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;5;1;1;1;DE;PL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;1;67;67;67;BY;UA;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2019;10;833;833;833;FR;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;6;713;713;713;SK;CZ;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;4;749;749;749;PL;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;2;49;49;49;SE;PL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;999;999;999;DE;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;7;25;25;25;RS;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;4;8;8;8;UA;BY;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2019;12;2;2;2;RO;UA;Monthly Value;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2019;3;0;0;0;TR;BG;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;10;61;61;61;MK;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;11;74;74;74;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;8;6;6;6;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;12;410;410;410;FR;ES;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;10;32;32;32;EE;LV;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;409;409;409;BE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;8;19;19;19;HR;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;3;193;193;193;HR;SI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;4;355;355;355;NL;BE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;7;0;0;0;LU;BE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;16;16;16;BG;TR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;8;138;138;138;LT;BY;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2019;8;120;120;120;PT;ES;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;6;22;22;22;UA;BY;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2019;6;1492;1492;1492;CH;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;12;498;498;498;FR;BE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;8;0;0;0;SK;UA;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2019;9;36;36;36;BG;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;12;1029;1029;1029;PT;ES;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;114;114;114;EE;FI;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;711;711;711;BE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;2;255;255;255;HU;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;10;36;36;36;GB;NL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;9;100;100;100;IE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;336;336;336;NL;NO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;7;7;7;BY;LT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2019;12;190;190;190;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2019;8;18;18;18;TR;BG;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;9;71;71;71;RS;BG;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;10;308;308;308;SI;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;9;78;78;78;HU;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;165;165;165;BG;MK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;5;110;110;110;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;4;740;740;740;SE;NO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;11;114;114;114;EE;LV;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;9;14;14;14;LV;EE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;10;150;150;150;UA;PL;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2019;7;59;59;59;GB;IE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;6;448;448;448;NL;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;10;0;0;0;BY;LT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2019;8;327;327;327;DE;LU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;139;139;139;RO;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;148;148;148;RS;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;1;545;545;545;ES;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;6;736;736;736;FR;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;621;621;621;CH;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;6;802;802;802;DE;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;4;41;41;41;BE;LU;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;66;66;66;IE;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;10;529;529;529;HU;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;8;0;0;0;MK;BG;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;8;171;171;171;DK;SE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;12;277;277;277;SE;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;10;15;15;15;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;47;47;47;CZ;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;1059;1059;1059;FI;SE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;4;12;12;12;PL;CZ;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;6;458;458;458;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2019;2;19;19;19;RO;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;12;1;1;1;UA;MD;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2019;7;21;21;21;LT;PL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;6;63;63;63;ME;RS;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;9;9;9;AT;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;9;813;813;813;CH;DE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;1568;1568;1568;FI;SE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;3;82;82;82;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;12;112;112;112;AT;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;220;220;220;PL;SK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;4;97;97;97;RO;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;2;20;20;20;BA;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;7;7;7;GB;BE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;8;364;364;364;DK;NO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;10;88;88;88;DE;DK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;2;6;6;6;GB;FR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;10;62;62;62;BA;HR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;969;969;969;DE;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;6;646;646;646;NO;SE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;10;12;12;12;TR;BG;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;6;18;18;18;RS;AL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;10;36;36;36;CZ;DE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;265;265;265;NO;DK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;582;582;582;NL;GB;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;4;118;118;118;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;1;38;38;38;UA;RU;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2019;1;412;412;412;PL;SK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;523;523;523;SI;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;7;297;297;297;IT;GR;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;82;82;82;IT;AT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;11;72;72;72;BA;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;0;0;0;SE;PL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;46;46;46;UA;RU;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2019;7;114;114;114;NO;SE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;12;190;190;190;EE;RU;Monthly Value;Import;Harmonized;M;NaM
Physical Energy & Power Flows;2019;6;22;22;22;GR;AL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;7;171;171;171;AL;ME;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;3;164;164;164;FI;EE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;8;29;29;29;RS;MK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;11;18;18;18;GR;IT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;9;90;90;90;CH;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;1;46;46;46;GB;BE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;2;202;202;202;LV;LT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;8;48;48;48;RS;HU;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;1;253;253;253;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2019;9;107;107;107;BA;HR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;8;62;62;62;AL;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;12;35;35;35;BE;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;1;116;116;116;LT;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;12;7;7;7;BY;LT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2019;9;0;0;0;SK;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;245;245;245;PL;LT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;5;239;239;239;BY;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2019;8;59;59;59;NO;DK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;5;155;155;155;UA;RO;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2019;5;21;21;21;AL;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;6;30;30;30;ME;RS;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;66;66;66;NL;BE;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;1;1054;1054;1054;GB;FR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;11;257;257;257;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2019;2;653;653;653;DE;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;2;0;0;0;BG;GR;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;4;20;20;20;LU;BE;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;5;212;212;212;GR;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;3;0;0;0;SI;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;7;152;152;152;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2019;11;761;761;761;BE;NL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;9;709;709;709;SE;NO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;6;60;60;60;LT;BY;Monthly Value;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2019;4;3;3;3;RO;UA;Monthly Value;Export;Harmonized;M;NaM
Physical Energy & Power Flows;2019;7;5;5;5;PL;CZ;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;1;286;286;286;LV;LT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;8;471;471;471;FR;CH;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;11;795;795;795;DE;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;237;237;237;RS;BA;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;3;1359;1359;1359;DE;AT;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;12;23;23;23;NL;GB;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;4;1;1;1;MD;UA;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2019;4;7;7;7;FR;IT;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;6;314;314;314;GR;MK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;3;4;4;4;GR;AL;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2019;8;231;231;231;LT;PL;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2019;11;55;55;55;RU;LV;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2019;5;56;56;56;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2019;3;75;75;75;GR;AL;Monthly Value;Export;Harmonized;M;M
