MeasureItem;Year;Month;Value;ProvidedValue;AVG_Value;FromAreaCode;ToAreaCode;MeasureTime;Direction;Flag;FromAreaMemberType;ToAreaMemberType
Physical Energy & Power Flows;2021;11;36;36;36;RS;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;138;138;138;RS;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;389;389;389;RS;RO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;110;110;110;RS;RO;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;26;26;26;RS;RO;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;195;195;195;RS;RO;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;839;839;839;RS;RO;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;214;214;214;RS;RO;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;43;43;43;RS;XK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;1;35;35;35;RS;XK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;47;47;47;RS;XK;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;51;51;51;RS;XK;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;39;39;39;RS;XK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;26;26;26;RS;XK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;2;85;85;85;RS;XK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;2;52;52;52;RS;XK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;121;121;121;RS;XK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;4;4;4;RS;XK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;3;151;151;151;RS;XK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;3;66;66;66;RS;XK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;113;113;113;RS;XK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;4;4;4;RS;XK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;4;178;178;178;RS;XK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;4;47;47;47;RS;XK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;43;43;43;RS;XK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;5;32;32;32;RS;XK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;40;40;40;RS;XK;Value on 3rd Wed. at 03;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;5;210;210;210;RS;XK;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;112;112;112;RS;XK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;8;8;8;RS;XK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;6;40;40;40;RS;XK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;6;12;12;12;RS;XK;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;172;172;172;RS;XK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;1;1;1;RS;XK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;7;324;324;324;RS;XK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;7;301;301;301;RS;XK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;192;192;192;RS;XK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;2;2;2;RS;XK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;8;416;416;416;RS;XK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;8;209;209;209;RS;XK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;202;202;202;RS;XK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;1;1;1;RS;XK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;9;357;357;357;RS;XK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;9;369;369;369;RS;XK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;145;145;145;RS;XK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;8;8;8;RS;XK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;10;372;372;372;RS;XK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;10;390;390;390;RS;XK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;128;128;128;RS;XK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;3;3;3;RS;XK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;11;296;296;296;RS;XK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;11;67;67;67;RS;XK;Value on 3rd Wed. at 11;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;101;101;101;RS;XK;Monthly Value;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;23;23;23;RS;XK;Monthly Value;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;12;228;228;228;RS;XK;Value on 3rd Wed. at 03;Export;Harmonized;M;M
Physical Energy & Power Flows;2021;12;87;87;87;RS;XK;Value on 3rd Wed. at 11;Import;Harmonized;M;M
Physical Energy & Power Flows;2021;1;94;94;94;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;1;35;35;35;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;1;185;185;185;RU;EE;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;1;134;134;134;RU;EE;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;93;93;93;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;47;47;47;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;234;234;234;RU;EE;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;22;22;22;RU;EE;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;84;84;84;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;56;56;56;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;29;29;29;RU;EE;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;95;95;95;RU;EE;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;21;21;21;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;122;122;122;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;283;283;283;RU;EE;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;298;298;298;RU;EE;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;45;45;45;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;60;60;60;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;107;107;107;RU;EE;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;248;248;248;RU;EE;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;5;5;5;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;147;147;147;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;179;179;179;RU;EE;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;106;106;106;RU;EE;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;10;10;10;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;115;115;115;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;32;32;32;RU;EE;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;110;110;110;RU;EE;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;14;14;14;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;72;72;72;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;162;162;162;RU;EE;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;88;88;88;RU;EE;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;3;3;3;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;117;117;117;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;128;128;128;RU;EE;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;122;122;122;RU;EE;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;1;1;1;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;229;229;229;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;492;492;492;RU;EE;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;228;228;228;RU;EE;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;0;0;0;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;340;340;340;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;600;600;600;RU;EE;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;481;481;481;RU;EE;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;2;2;2;RU;EE;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;288;288;288;RU;EE;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;654;654;654;RU;EE;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;582;582;582;RU;EE;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;1;926;926;926;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;1;1469;1469;1469;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;1;673;673;673;RU;FI;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;792;792;792;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;1472;1472;1472;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;1192;1192;1192;RU;FI;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;665;665;665;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;1355;1355;1355;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;972;972;972;RU;FI;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;471;471;471;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;757;757;757;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;287;287;287;RU;FI;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;783;783;783;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;1399;1399;1399;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;512;512;512;RU;FI;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;758;758;758;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;1160;1160;1160;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;1172;1172;1172;RU;FI;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;407;407;407;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;584;584;584;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;562;562;562;RU;FI;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;924;924;924;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;979;979;979;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;581;581;581;RU;FI;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;956;956;956;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;1239;1239;1239;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;1215;1215;1215;RU;FI;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;784;784;784;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;495;495;495;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;553;553;553;RU;FI;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;705;705;705;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;353;353;353;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;960;960;960;RU;FI;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;1016;1016;1016;RU;FI;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;1297;1297;1297;RU;FI;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;1367;1367;1367;RU;FI;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;94;94;94;RU;GE;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;1;206;206;206;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;1;340;340;340;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;1;125;125;125;RU;LT;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;176;176;176;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;361;361;361;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;176;176;176;RU;LT;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;221;221;221;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;417;417;417;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;238;238;238;RU;LT;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;105;105;105;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;0;0;0;RU;LT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;266;266;266;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;103;103;103;RU;LT;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;134;134;134;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;0;0;0;RU;LT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;289;289;289;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;101;101;101;RU;LT;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;136;136;136;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;0;0;0;RU;LT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;348;348;348;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;150;150;150;RU;LT;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;99;99;99;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;1;1;1;RU;LT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;175;175;175;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;21;21;21;RU;LT;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;94;94;94;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;132;132;132;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;117;117;117;RU;LT;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;41;41;41;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;1;1;1;RU;LT;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;131;131;131;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;23;23;23;RU;LT;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;166;166;166;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;242;242;242;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;185;185;185;RU;LT;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;349;349;349;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;608;608;608;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;554;554;554;RU;LT;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;174;174;174;RU;LT;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;224;224;224;RU;LT;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;173;173;173;RU;LT;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;1;54;54;54;RU;LV;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;1;8;8;8;RU;LV;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;1;202;202;202;RU;LV;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;1;68;68;68;RU;LV;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;61;61;61;RU;LV;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;6;6;6;RU;LV;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;132;132;132;RU;LV;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;2;9;9;9;RU;LV;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;74;74;74;RU;LV;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;2;2;2;RU;LV;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;86;86;86;RU;LV;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;3;54;54;54;RU;LV;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;58;58;58;RU;LV;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;4;4;4;RU;LV;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;125;125;125;RU;LV;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;4;102;102;102;RU;LV;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;44;44;44;RU;LV;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;5;5;5;RU;LV;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;161;161;161;RU;LV;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;5;90;90;90;RU;LV;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;48;48;48;RU;LV;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;0;0;0;RU;LV;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;162;162;162;RU;LV;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;6;5;5;5;RU;LV;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;70;70;70;RU;LV;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;1;1;1;RU;LV;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;82;82;82;RU;LV;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;7;80;80;80;RU;LV;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;88;88;88;RU;LV;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;0;0;0;RU;LV;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;202;202;202;RU;LV;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;8;91;91;91;RU;LV;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;88;88;88;RU;LV;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;0;0;0;RU;LV;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;0;0;0;RU;LV;Value on 3rd Wed. at 03;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;9;0;0;0;RU;LV;Value on 3rd Wed. at 11;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;75;75;75;RU;LV;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;1;1;1;RU;LV;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;161;161;161;RU;LV;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;10;60;60;60;RU;LV;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;36;36;36;RU;LV;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;9;9;9;RU;LV;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;94;94;94;RU;LV;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;11;187;187;187;RU;LV;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;22;22;22;RU;LV;Monthly Value;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;18;18;18;RU;LV;Monthly Value;Import;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;122;122;122;RU;LV;Value on 3rd Wed. at 03;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;12;31;31;31;RU;LV;Value on 3rd Wed. at 11;Export;Harmonized;NaM;M
Physical Energy & Power Flows;2021;1;138;138;138;RU;UA;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;1;3;3;3;RU;UA;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;1;159;159;159;RU;UA;Value on 3rd Wed. at 03;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;1;300;300;300;RU;UA;Value on 3rd Wed. at 11;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;2;254;254;254;RU;UA;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;2;1;1;1;RU;UA;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;2;318;318;318;RU;UA;Value on 3rd Wed. at 03;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;2;971;971;971;RU;UA;Value on 3rd Wed. at 11;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;3;151;151;151;RU;UA;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;3;5;5;5;RU;UA;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;3;472;472;472;RU;UA;Value on 3rd Wed. at 03;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;3;219;219;219;RU;UA;Value on 3rd Wed. at 11;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;4;228;228;228;RU;UA;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;4;3;3;3;RU;UA;Monthly Value;Import;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;4;394;394;394;RU;UA;Value on 3rd Wed. at 03;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;4;306;306;306;RU;UA;Value on 3rd Wed. at 11;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;5;330;330;330;RU;UA;Monthly Value;Export;Harmonized;NaM;NaM
Physical Energy & Power Flows;2021;5;0;0;0;RU;UA;Monthly Value;Import;Harmonized;NaM;NaM
